Date,Opp,points,pitcher,code,Dec_1,DR_1,H_1,ER_1,BB_1,SO_1,HR_1,HBP_1,FIP_1,Outs_1,points_1,QS_1,bucket_1,Dec_5,DR_5,H_5,ER_5,BB_5,SO_5,HR_5,HBP_5,FIP_5,Outs_5,points_5,QS_5,bucket_5,Dec_all,DR_all,H_all,ER_all,BB_all,SO_all,HR_all,HBP_all,FIP_all,Outs_all,points_all,QS_all,bucket_all,bucket
2023-04-21,PIT,-2,Derek Law,lawde01,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,6.26,3.0,3.0,0.0,0<.<=10,-0.2,1.4,0.8,0.2,0.8,1.4,0.2,0.0,7.986,2.8,1.6,0.0,0<.<=10,0.0,1.5,1.0,0.375,0.625,0.875,0.25,0.0,6.508749999999999,2.5,1.0,0.0,0<.<=10,-10<.<=0
2023-04-25,TEX,6,Derek Law,lawde01,-1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,6.04,3.0,-2.0,0.0,-10<.<=0,-0.2,1.2,1.0,0.0,1.0,1.6,0.0,0.0,7.07,3.4,2.4,0.0,0<.<=10,-0.1111111111111111,1.4444444444444444,1.1111111111111112,0.3333333333333333,0.6666666666666666,0.8888888888888888,0.2222222222222222,0.0,6.456666666666666,2.5555555555555554,0.6666666666666666,0.0,0<.<=10,0<.<=10
2023-04-28,OAK,-1,Derek Law,lawde01,0.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,5.13,4.0,6.0,0.0,0<.<=10,-0.2,1.8,1.2,0.0,0.6,1.8,0.0,0.0,6.202,3.6,3.0,0.0,0<.<=10,-0.1,1.6,1.1,0.3,0.6,1.1,0.2,0.0,6.324,2.7,1.2,0.0,0<.<=10,-10<.<=0
2023-04-30,OAK,-2,Derek Law,lawde01,0.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,5.92,4.0,-1.0,0.0,-10<.<=0,-0.2,2.0,1.4,0.4,0.6,1.4,0.2,0.0,5.975999999999999,3.4,1.4,0.0,0<.<=10,-0.09090909090909091,1.6363636363636365,1.1818181818181819,0.45454545454545453,0.6363636363636364,1.1818181818181819,0.2727272727272727,0.0,6.287272727272727,2.8181818181818183,1.0,0.0,0<.<=10,-10<.<=0
2023-05-02,SDP,6,Derek Law,lawde01,-1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5.56,3.0,-2.0,0.0,-10<.<=0,-0.4,1.8,1.2,0.6,0.6,1.6,0.2,0.0,5.782,3.4,0.8,0.0,0<.<=10,-0.16666666666666666,1.5833333333333333,1.1666666666666667,0.5,0.5833333333333334,1.1666666666666667,0.25,0.0,6.226666666666667,2.8333333333333335,0.75,0.0,0<.<=10,0<.<=10
2023-05-03,SDP,2,Derek Law,lawde01,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.47,3.0,6.0,0.0,0<.<=10,-0.2,1.6,1.2,0.6,0.6,1.6,0.2,0.0,5.624,3.4,1.4,0.0,0<.<=10,-0.07692307692307693,1.5384615384615385,1.0769230769230769,0.46153846153846156,0.6153846153846154,1.1538461538461537,0.23076923076923078,0.0,6.168461538461538,2.8461538461538463,1.1538461538461537,0.0,0<.<=10,0<.<=10
2023-05-06,CHW,10,Derek Law,lawde01,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.44,2.0,2.0,0.0,0<.<=10,0.0,1.4,0.8,0.6,0.6,1.6,0.2,0.0,5.504,3.2,2.2,0.0,0<.<=10,-0.07142857142857142,1.4285714285714286,1.0,0.42857142857142855,0.6428571428571429,1.1428571428571428,0.21428571428571427,0.0,6.116428571428571,2.7857142857142856,1.2142857142857142,0.0,0<.<=10,0<.<=10
2023-05-09,NYM,1,Derek Law,lawde01,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,5.2,7.0,10.0,0.0,0<.<=10,0.2,1.2,0.6,0.6,0.8,1.2,0.2,0.0,5.518,3.8,3.0,0.0,0<.<=10,0.0,1.4666666666666666,0.9333333333333333,0.4,0.6666666666666666,1.1333333333333333,0.2,0.0,6.0553333333333335,3.066666666666667,1.8,0.0,0<.<=10,0<.<=10
2023-05-11,NYM,4,Derek Law,lawde01,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,5.26,3.0,1.0,0.0,0<.<=10,0.2,1.2,0.4,0.2,0.8,0.8,0.0,0.0,5.386,3.6,3.4,0.0,0<.<=10,0.0,1.5,0.9375,0.375,0.6875,1.0625,0.1875,0.0,6.005625,3.0625,1.75,0.0,0<.<=10,0<.<=10
2023-05-13,MIA,2,Derek Law,lawde01,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.17,4.0,4.0,0.0,0<.<=10,0.4,1.2,0.2,0.0,1.0,0.8,0.0,0.0,5.308,3.8,4.6,0.0,0<.<=10,0.0,1.4705882352941178,0.8823529411764706,0.35294117647058826,0.7058823529411765,1.0588235294117647,0.17647058823529413,0.0,5.956470588235295,3.1176470588235294,1.8823529411764706,0.0,0<.<=10,0<.<=10
2023-05-16,COL,4,Derek Law,lawde01,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.19,4.0,2.0,0.0,0<.<=10,0.2,1.2,0.4,0.0,1.0,0.6,0.0,0.0,5.252000000000001,4.0,3.8,0.0,0<.<=10,0.0,1.4444444444444444,0.8888888888888888,0.3333333333333333,0.7222222222222222,1.0,0.16666666666666666,0.0,5.913888888888889,3.1666666666666665,1.8888888888888888,0.0,0<.<=10,0<.<=10
2023-07-05,WSN,-1,Derek Law,lawde01,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,5.07,1.0,4.0,0.0,0<.<=10,0.4,1.6,0.6,0.0,0.8,0.6,0.0,0.0,5.178,3.8,4.2,0.0,0<.<=10,0.05263157894736842,1.4736842105263157,0.8947368421052632,0.3157894736842105,0.6842105263157895,1.0,0.15789473684210525,0.0,5.869473684210527,3.0526315789473686,2.0,0.0,0<.<=10,-10<.<=0
2023-07-07,MIL,1,Derek Law,lawde01,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,4.82,3.0,-1.0,0.0,-10<.<=0,0.2,1.4,1.0,0.2,0.6,0.4,0.0,0.0,5.102,3.0,2.0,0.0,0<.<=10,0.05,1.45,0.95,0.35,0.65,0.95,0.15,0.0,5.817,3.05,1.85,0.0,0<.<=10,0<.<=10
2023-07-09,MIL,2,Derek Law,lawde01,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,4.67,3.0,1.0,0.0,0<.<=10,0.2,1.2,1.4,0.2,0.4,0.6,0.0,0.0,4.984,3.0,2.0,0.0,0<.<=10,0.047619047619047616,1.4285714285714286,1.0476190476190477,0.3333333333333333,0.6190476190476191,0.9523809523809523,0.14285714285714285,0.0,5.762380952380953,3.0476190476190474,1.8095238095238095,0.0,0<.<=10,0<.<=10
2023-07-14,MIL,4,Derek Law,lawde01,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.62,3.0,2.0,0.0,0<.<=10,0.2,1.2,1.6,0.2,0.2,0.4,0.0,0.0,4.8740000000000006,2.8,1.6,0.0,0<.<=10,0.045454545454545456,1.4090909090909092,1.0454545454545454,0.3181818181818182,0.5909090909090909,0.9090909090909091,0.13636363636363635,0.0,5.710454545454546,3.0454545454545454,1.8181818181818181,0.0,0<.<=10,0<.<=10
2023-07-16,MIL,-4,Derek Law,lawde01,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,4.49,3.0,4.0,0.0,0<.<=10,0.2,1.8,1.4,0.2,0.0,0.6,0.0,0.0,4.734,2.6,2.0,0.0,0<.<=10,0.043478260869565216,1.5217391304347827,1.0,0.30434782608695654,0.5652173913043478,0.9130434782608695,0.13043478260869565,0.0,5.6573913043478266,3.0434782608695654,1.9130434782608696,0.0,0<.<=10,-10<.<=0
2023-07-18,SFG,-11,Derek Law,lawde01,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,4.59,1.0,-4.0,0.0,-10<.<=0,0.0,1.6,1.6,0.4,0.2,0.4,0.0,0.0,4.638,2.6,0.4,0.0,0<.<=10,0.041666666666666664,1.5,1.0416666666666667,0.3333333333333333,0.5833333333333334,0.875,0.125,0.0,5.612916666666666,2.9583333333333335,1.6666666666666667,0.0,0<.<=10,.<=-10
2023-07-20,SFG,2,Derek Law,lawde01,-1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,4.66,2.0,-11.0,0.0,.<=-10,-0.2,1.6,1.8,0.8,0.4,0.4,0.0,0.0,4.606,2.4,-1.6,0.0,-10<.<=0,0.0,1.48,1.12,0.44,0.6,0.84,0.12,0.0,5.574799999999999,2.92,1.16,0.0,0<.<=10,0<.<=10
2023-07-23,ARI,6,Derek Law,lawde01,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,4.94,3.0,2.0,0.0,0<.<=10,-0.2,1.6,1.4,1.0,0.4,0.6,0.2,0.0,4.66,2.4,-1.4,0.0,-10<.<=0,0.0,1.4615384615384615,1.1153846153846154,0.46153846153846156,0.5769230769230769,0.8846153846153846,0.15384615384615385,0.0,5.550384615384615,2.923076923076923,1.1923076923076923,0.0,0<.<=10,0<.<=10
2023-07-24,MIL,2,Derek Law,lawde01,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,4.91,3.0,6.0,0.0,0<.<=10,0.0,1.8,1.2,1.0,0.6,0.8,0.2,0.0,4.718,2.4,-0.6,0.0,-10<.<=0,0.037037037037037035,1.4814814814814814,1.0740740740740742,0.4444444444444444,0.5925925925925926,0.8888888888888888,0.14814814814814814,0.0,5.5266666666666655,2.925925925925926,1.3703703703703705,0.0,0<.<=10,0<.<=10
2023-07-30,LAD,9,Derek Law,lawde01,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4.99,3.0,2.0,0.0,0<.<=10,0.0,1.0,1.2,1.0,1.0,0.8,0.2,0.0,4.8180000000000005,2.4,-1.0,0.0,-10<.<=0,0.03571428571428571,1.4285714285714286,1.0357142857142858,0.42857142857142855,0.6428571428571429,0.8928571428571429,0.14285714285714285,0.0,5.507499999999999,2.9285714285714284,1.3928571428571428,0.0,0<.<=10,0<.<=10
2023-08-01,CHC,2,Derek Law,lawde01,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,4.69,6.0,9.0,0.0,0<.<=10,0.0,1.8,0.8,0.8,0.8,1.4,0.2,0.0,4.838,3.4,1.6,0.0,0<.<=10,0.034482758620689655,1.5517241379310345,1.0,0.41379310344827586,0.6206896551724138,0.9655172413793104,0.13793103448275862,0.0,5.479310344827585,3.0344827586206895,1.6551724137931034,0.0,0<.<=10,0<.<=10
2023-08-02,CHC,1,Derek Law,lawde01,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,4.77,3.0,2.0,0.0,0<.<=10,0.2,1.8,0.2,0.2,1.0,1.6,0.2,0.0,4.86,3.6,4.2,0.0,0<.<=10,0.03333333333333333,1.5333333333333334,0.9666666666666667,0.4,0.6666666666666666,0.9666666666666667,0.13333333333333333,0.0,5.455666666666667,3.033333333333333,1.6666666666666667,0.0,0<.<=10,0<.<=10
2023-08-05,WSN,6,Derek Law,lawde01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,1.0,1.0,0.0,0<.<=10,0.2,1.6,0.0,0.0,1.0,1.2,0.0,0.0,4.824,3.2,4.0,0.0,0<.<=10,0.03225806451612903,1.4838709677419355,0.9354838709677419,0.3870967741935484,0.6451612903225806,0.9354838709677419,0.12903225806451613,0.0,5.433225806451612,2.967741935483871,1.6451612903225807,0.0,0<.<=10,0<.<=10
2023-08-08,MIA,3,Derek Law,lawde01,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.66,7.0,6.0,0.0,0<.<=10,0.0,1.6,0.2,0.0,0.8,1.0,0.0,0.0,4.774,4.0,4.0,0.0,0<.<=10,0.03125,1.5,0.9375,0.375,0.625,0.90625,0.125,0.0,5.4090625,3.09375,1.78125,0.0,0<.<=10,0<.<=10
2023-08-11,PIT,3,Derek Law,lawde01,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62,3.0,3.0,0.0,0<.<=10,0.0,2.0,0.2,0.0,0.4,0.8,0.0,0.0,4.700000000000001,4.0,4.2,0.0,0<.<=10,0.030303030303030304,1.5151515151515151,0.9090909090909091,0.36363636363636365,0.6060606060606061,0.8787878787878788,0.12121212121212122,0.0,5.385151515151516,3.090909090909091,1.8181818181818181,0.0,0<.<=10,0<.<=10
2023-08-13,PIT,4,Derek Law,lawde01,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.57,4.0,3.0,0.0,0<.<=10,0.0,1.4,0.4,0.0,0.4,0.2,0.0,0.0,4.676,3.6,3.0,0.0,0<.<=10,0.029411764705882353,1.5294117647058822,0.9117647058823529,0.35294117647058826,0.5882352941176471,0.8529411764705882,0.11764705882352941,0.0,5.361176470588235,3.1176470588235294,1.8529411764705883,0.0,0<.<=10,0<.<=10
2023-08-16,CLE,2,Derek Law,lawde01,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.49,3.0,4.0,0.0,0<.<=10,0.0,1.4,0.4,0.0,0.0,0.2,0.0,0.0,4.62,3.6,3.4,0.0,0<.<=10,0.02857142857142857,1.5142857142857142,0.8857142857142857,0.34285714285714286,0.5714285714285714,0.8571428571428571,0.11428571428571428,0.0,5.336285714285714,3.1142857142857143,1.9142857142857144,0.0,0<.<=10,0<.<=10
2023-08-19,TOR,5,Derek Law,lawde01,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.46,3.0,2.0,0.0,0<.<=10,0.0,1.8,0.6,0.0,0.0,0.2,0.0,0.0,4.5600000000000005,4.0,3.6,0.0,0<.<=10,0.027777777777777776,1.5277777777777777,0.8888888888888888,0.3333333333333333,0.5555555555555556,0.8333333333333334,0.1111111111111111,0.0,5.311944444444445,3.111111111111111,1.9166666666666667,0.0,0<.<=10,0<.<=10
2023-08-20,TOR,7,Derek Law,lawde01,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,4.35,3.0,5.0,0.0,0<.<=10,0.0,1.8,0.4,0.0,0.2,0.8,0.0,0.0,4.498,3.2,3.4,0.0,0<.<=10,0.02702702702702703,1.5405405405405406,0.8648648648648649,0.32432432432432434,0.5675675675675675,0.8918918918918919,0.10810810810810811,0.0,5.285945945945946,3.108108108108108,2.0,0.0,0<.<=10,0<.<=10
2023-08-23,LAA,-4,Derek Law,lawde01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.26,6.0,7.0,0.0,0<.<=10,0.0,1.4,0.4,0.0,0.2,1.0,0.0,0.0,4.425999999999999,3.8,4.2,0.0,0<.<=10,0.02631578947368421,1.5,0.8421052631578947,0.3157894736842105,0.5526315789473685,0.8947368421052632,0.10526315789473684,0.0,5.258947368421053,3.1842105263157894,2.1315789473684212,0.0,0<.<=10,-10<.<=0
2023-08-25,ARI,1,Derek Law,lawde01,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,4.38,2.0,-4.0,0.0,-10<.<=0,0.0,1.4,0.6,0.2,0.6,1.0,0.0,0.0,4.388,3.4,2.8,0.0,0<.<=10,0.02564102564102564,1.5128205128205128,0.8717948717948718,0.3333333333333333,0.5897435897435898,0.8717948717948718,0.10256410256410256,0.0,5.236410256410257,3.1538461538461537,1.9743589743589745,0.0,0<.<=10,0<.<=10
2023-08-28,SFG,0,Derek Law,lawde01,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.39,1.0,1.0,0.0,0<.<=10,0.0,1.4,0.6,0.2,0.8,1.0,0.0,0.0,4.368,3.0,2.2,0.0,0<.<=10,0.025,1.5,0.85,0.325,0.6,0.875,0.1,0.0,5.21525,3.1,1.95,0.0,0<.<=10,-10<.<=0
2023-08-29,SFG,1,Derek Law,lawde01,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,4.32,3.0,0.0,0.0,-10<.<=0,0.0,1.4,0.8,0.4,0.8,1.2,0.0,0.0,4.34,3.0,1.8,0.0,0<.<=10,0.024390243902439025,1.5121951219512195,0.8780487804878049,0.34146341463414637,0.5853658536585366,0.8780487804878049,0.0975609756097561,0.0,5.193414634146341,3.097560975609756,1.9024390243902438,0.0,0<.<=10,0<.<=10
2023-09-01,CHC,-3,Derek Law,lawde01,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,4.28,3.0,1.0,0.0,0<.<=10,0.0,1.0,1.0,0.6,0.8,1.0,0.0,0.0,4.3260000000000005,3.0,1.0,0.0,0<.<=10,0.023809523809523808,1.4761904761904763,0.8809523809523809,0.35714285714285715,0.5952380952380952,0.9047619047619048,0.09523809523809523,0.0,5.171666666666667,3.0952380952380953,1.880952380952381,0.0,0<.<=10,-10<.<=0
2023-09-03,CHC,-12,Derek Law,lawde01,0.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,4.59,4.0,-3.0,0.0,-10<.<=0,0.0,1.4,1.4,1.0,1.0,0.8,0.2,0.0,4.392,2.6,-1.0,0.0,-10<.<=0,0.023255813953488372,1.4883720930232558,0.9069767441860465,0.3953488372093023,0.6046511627906976,0.8837209302325582,0.11627906976744186,0.0,5.158139534883722,3.116279069767442,1.7674418604651163,0.0,0<.<=10,.<=-10
2023-09-05,SEA,-2,Derek Law,lawde01,-1.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,4.65,0.0,-12.0,0.0,.<=-10,-0.2,1.2,1.4,1.4,0.6,0.8,0.2,0.2,4.446000000000001,2.2,-2.6,0.0,-10<.<=0,0.0,1.4772727272727273,0.9318181818181818,0.45454545454545453,0.5909090909090909,0.8636363636363636,0.11363636363636363,0.022727272727272728,5.14659090909091,3.0454545454545454,1.4545454545454546,0.0,0<.<=10,-10<.<=0
2023-09-08,STL,3,Derek Law,lawde01,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,4.95,3.0,-2.0,0.0,-10<.<=0,-0.2,1.2,1.8,1.6,0.4,0.6,0.4,0.4,4.558000000000001,2.6,-3.2,0.0,-10<.<=0,0.0,1.4666666666666666,0.9555555555555556,0.4666666666666667,0.5777777777777777,0.8444444444444444,0.13333333333333333,0.044444444444444446,5.142222222222222,3.0444444444444443,1.3777777777777778,0.0,0<.<=10,0<.<=10
2023-06-14,ATL,-10,Reese Olson,olsonre01,0.0,5.0,3.0,1.0,1.0,3.0,0.0,0.0,2.06,15.0,12.0,0.0,10<.<=20,0.0,5.0,3.0,1.0,1.0,3.0,0.0,0.0,2.06,15.0,12.0,0.0,10<.<=20,0.0,5.0,3.0,1.0,1.0,3.0,0.0,0.0,2.06,15.0,12.0,0.0,10<.<=20,.<=-10
2023-06-19,KCR,13,Reese Olson,olsonre01,-1.0,5.0,5.0,6.0,2.0,2.0,1.0,0.0,3.48,10.0,-10.0,0.0,.<=-10,-0.5,5.0,4.0,3.5,1.5,2.5,0.5,0.0,2.77,12.5,1.0,0.0,0<.<=10,-0.5,5.0,4.0,3.5,1.5,2.5,0.5,0.0,2.77,12.5,1.0,0.0,0<.<=10,10<.<=20
2023-06-24,MIN,21,Reese Olson,olsonre01,0.0,4.0,6.0,3.0,1.0,8.0,2.0,0.0,4.08,18.0,13.0,1.0,10<.<=20,-0.3333333333333333,4.666666666666667,4.666666666666667,3.3333333333333335,1.3333333333333333,4.333333333333333,1.0,0.0,3.206666666666667,14.333333333333334,5.0,0.3333333333333333,0<.<=10,-0.3333333333333333,4.666666666666667,4.666666666666667,3.3333333333333335,1.3333333333333333,4.333333333333333,1.0,0.0,3.206666666666667,14.333333333333334,5.0,0.3333333333333333,0<.<=10,20<.<=30
2023-06-29,TEX,1,Reese Olson,olsonre01,1.0,4.0,4.0,1.0,1.0,9.0,1.0,0.0,3.82,16.0,21.0,0.0,20<.<=30,0.0,4.5,4.5,2.75,1.25,5.5,1.0,0.0,3.3600000000000003,14.75,9.0,0.25,0<.<=10,0.0,4.5,4.5,2.75,1.25,5.5,1.0,0.0,3.3600000000000003,14.75,9.0,0.25,0<.<=10,0<.<=10
2023-07-04,OAK,18,Reese Olson,olsonre01,0.0,4.0,3.0,1.0,1.0,2.0,0.0,0.0,3.75,5.0,1.0,0.0,0<.<=10,0.0,4.4,4.2,2.4,1.2,4.8,0.8,0.0,3.438,12.8,7.4,0.2,0<.<=10,0.0,4.4,4.2,2.4,1.2,4.8,0.8,0.0,3.438,12.8,7.4,0.2,0<.<=10,10<.<=20
2023-07-09,TOR,3,Reese Olson,olsonre01,0.0,4.0,1.0,0.0,1.0,5.0,0.0,0.0,3.45,15.0,18.0,0.0,10<.<=20,0.0,4.2,3.8,2.2,1.2,5.2,0.8,0.0,3.716,12.8,8.6,0.2,0<.<=10,0.0,4.333333333333333,3.6666666666666665,2.0,1.1666666666666667,4.833333333333333,0.6666666666666666,0.0,3.44,13.166666666666666,9.166666666666666,0.16666666666666666,0<.<=10,0<.<=10
2023-07-16,SEA,8,Reese Olson,olsonre01,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,3.44,6.0,3.0,0.0,0<.<=10,0.2,4.0,3.0,1.2,0.8,4.8,0.6,0.0,3.7080000000000006,12.0,11.2,0.2,10<.<=20,0.0,4.285714285714286,3.2857142857142856,1.8571428571428572,1.0,4.142857142857143,0.5714285714285714,0.0,3.4400000000000004,12.142857142857142,8.285714285714286,0.14285714285714285,0<.<=10,0<.<=10
2023-07-21,SDP,-2,Reese Olson,olsonre01,-1.0,6.0,6.0,2.0,0.0,5.0,1.0,0.0,3.49,16.0,8.0,0.0,0<.<=10,0.0,4.4,3.0,1.0,0.6,4.2,0.4,0.0,3.59,11.6,10.2,0.0,10<.<=20,-0.125,4.5,3.625,1.875,0.875,4.25,0.625,0.0,3.44625,12.625,8.25,0.125,0<.<=10,-10<.<=0
2023-07-28,MIA,4,Reese Olson,olsonre01,-1.0,4.0,7.0,5.0,2.0,5.0,2.0,0.0,3.97,15.0,-2.0,0.0,-10<.<=0,-0.4,4.4,3.6,1.8,0.8,3.4,0.6,0.0,3.62,11.4,5.6,0.0,0<.<=10,-0.2222222222222222,4.444444444444445,4.0,2.2222222222222223,1.0,4.333333333333333,0.7777777777777778,0.0,3.5044444444444443,12.88888888888889,7.111111111111111,0.1111111111111111,0<.<=10,0<.<=10
2023-08-04,TBR,-1,Reese Olson,olsonre01,0.0,6.0,8.0,4.0,0.0,2.0,1.0,0.0,4.06,18.0,4.0,0.0,0<.<=10,-0.4,4.8,4.6,2.4,0.6,3.4,0.8,0.0,3.682,14.0,6.2,0.0,0<.<=10,-0.2,4.6,4.4,2.4,0.9,4.1,0.8,0.0,3.56,13.4,6.8,0.1,0<.<=10,-10<.<=0
2023-08-10,MIN,24,Reese Olson,olsonre01,-1.0,6.0,5.0,4.0,3.0,3.0,1.0,0.0,4.28,15.0,-1.0,0.0,-10<.<=0,-0.6,5.2,5.4,3.2,1.0,3.0,1.0,0.0,3.8480000000000003,14.0,2.4,0.0,0<.<=10,-0.2727272727272727,4.7272727272727275,4.454545454545454,2.5454545454545454,1.0909090909090908,4.0,0.8181818181818182,0.0,3.6254545454545455,13.545454545454545,6.090909090909091,0.09090909090909091,0<.<=10,20<.<=30
2023-08-16,MIN,-6,Reese Olson,olsonre01,1.0,5.0,2.0,0.0,3.0,8.0,0.0,0.0,4.06,18.0,24.0,1.0,20<.<=30,-0.4,5.4,5.6,3.0,1.6,4.6,1.0,0.0,3.972,16.4,6.6,0.2,0<.<=10,-0.16666666666666666,4.75,4.25,2.3333333333333335,1.25,4.333333333333333,0.75,0.0,3.661666666666667,13.916666666666666,7.583333333333333,0.16666666666666666,0<.<=10,-10<.<=0
2023-08-22,CHC,2,Reese Olson,olsonre01,0.0,5.0,8.0,4.0,1.0,3.0,0.0,0.0,3.98,8.0,-6.0,0.0,-10<.<=0,-0.2,5.2,6.0,3.4,1.8,4.2,0.8,0.0,4.069999999999999,14.8,3.8,0.2,0<.<=10,-0.15384615384615385,4.769230769230769,4.538461538461538,2.4615384615384617,1.2307692307692308,4.230769230769231,0.6923076923076923,0.0,3.686153846153846,13.461538461538462,6.538461538461538,0.15384615384615385,0<.<=10,0<.<=10
2023-08-28,NYY,11,Reese Olson,olsonre01,0.0,5.0,4.0,6.0,3.0,7.0,2.0,0.0,4.24,14.0,2.0,0.0,0<.<=10,0.0,5.4,5.4,3.6,2.0,4.6,0.8,0.0,4.124,14.6,4.6,0.2,0<.<=10,-0.14285714285714285,4.785714285714286,4.5,2.7142857142857144,1.3571428571428572,4.428571428571429,0.7857142857142857,0.0,3.725714285714286,13.5,6.214285714285714,0.14285714285714285,0<.<=10,10<.<=20
2023-09-02,CHW,21,Reese Olson,olsonre01,-1.0,5.0,3.0,1.0,4.0,10.0,0.0,0.0,4.07,13.0,11.0,0.0,10<.<=20,-0.2,5.2,4.4,3.0,2.8,6.2,0.6,0.0,4.126,13.6,6.0,0.2,0<.<=10,-0.2,4.8,4.4,2.6,1.5333333333333334,4.8,0.7333333333333333,0.0,3.748666666666667,13.466666666666667,6.533333333333333,0.13333333333333333,0<.<=10,20<.<=30
2023-09-08,CHW,14,Reese Olson,olsonre01,1.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,3.98,21.0,21.0,1.0,20<.<=30,0.2,4.8,4.2,2.2,2.2,5.8,0.4,0.0,4.066000000000001,14.8,10.4,0.4,10<.<=20,-0.125,4.75,4.375,2.4375,1.4375,4.5625,0.6875,0.0,3.763125,13.9375,7.4375,0.1875,0<.<=10,10<.<=20
2023-04-08,BAL,8,Michael King,kingmi01,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,2.59,4.0,1.0,0.0,0<.<=10,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,2.59,4.0,1.0,0.0,0<.<=10,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,2.59,4.0,1.0,0.0,0<.<=10,0<.<=10
2023-04-12,CLE,7,Michael King,kingmi01,0.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,1.66,6.0,8.0,0.0,0<.<=10,0.0,2.5,2.5,0.0,0.0,2.0,0.0,0.0,2.125,5.0,4.5,0.0,0<.<=10,0.0,2.5,2.5,0.0,0.0,2.0,0.0,0.0,2.125,5.0,4.5,0.0,0<.<=10,0<.<=10
2023-04-15,MIN,8,Michael King,kingmi01,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.83,6.0,7.0,0.0,0<.<=10,0.0,2.6666666666666665,1.6666666666666667,0.0,0.0,1.6666666666666667,0.0,0.0,2.026666666666667,5.333333333333333,5.333333333333333,0.0,0<.<=10,0.0,2.6666666666666665,1.6666666666666667,0.0,0.0,1.6666666666666667,0.0,0.0,2.026666666666667,5.333333333333333,5.333333333333333,0.0,0<.<=10,0<.<=10
2023-04-19,LAA,7,Michael King,kingmi01,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.81,8.0,8.0,0.0,0<.<=10,0.0,2.5,1.75,0.0,0.0,1.75,0.0,0.0,1.9725000000000001,6.0,6.0,0.0,0<.<=10,0.0,2.5,1.75,0.0,0.0,1.75,0.0,0.0,1.9725000000000001,6.0,6.0,0.0,0<.<=10,0<.<=10
2023-04-23,TOR,1,Michael King,kingmi01,0.0,3.0,2.0,0.0,1.0,4.0,0.0,1.0,1.92,7.0,7.0,0.0,0<.<=10,0.0,2.6,1.8,0.0,0.2,2.2,0.0,0.2,1.9620000000000002,6.2,6.2,0.0,0<.<=10,0.0,2.6,1.8,0.0,0.2,2.2,0.0,0.2,1.9620000000000002,6.2,6.2,0.0,0<.<=10,0<.<=10
